,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,위경도
10,유치원,숲속리더유치원,부산광역시 중구 책방골목길 17-12,부산광역시 중구 보수동1가 145-19,35.10376001,129.0272895,부산광역시 중구청,부산중부경찰서,Y,2.0,6~8,2022-03-17,35.10376001129.0272895
0,초등학교,초량초등학교,부산광역시 동구 초량상로 49,,35.11571293,129.0363333,부산광역시 동구청,초량지구대,Y,4.0,,2022-06-01,35.11571293129.0363333
1,초등학교,성남초등학교,부산광역시 동구 범일로53번길 14,,35.13519334,129.058478,부산광역시 동구청,자성대파출소,Y,3.0,,2022-06-01,35.13519334129.058478
2,초등학교,범일초등학교,부산광역시 동구 증산서로 55,,35.13957116,129.0496534,부산광역시 동구청,수성지구대,Y,2.0,,2022-06-01,35.13957116129.0496534
3,초등학교,수정초등학교,부산광역시 동구 진성로 29,,35.13126498,129.0467291,부산광역시 동구청,수성지구대,Y,4.0,,2022-06-01,35.13126498129.0467291
4,초등학교,수성초등학교,부산광역시 동구 망양로 807,,35.13455159,129.042761,부산광역시 동구청,수성지구대,Y,5.0,,2022-06-01,35.13455159129.042761
5,외국인학교,부산화교소학교,부산광역시 동구 대영로239번길 43,,35.11412616,129.037478,부산공역시 동구청,초량지구대,Y,2.0,,2022-06-01,35.11412616129.037478
6,유치원,소화데레사유치원,부산광역시 동구 범곡남로 5,,35.13805619,129.055889,부산광역시 동구청,좌천파출소,Y,1.0,,2022-06-01,35.13805619129.055889
7,유치원,일신유치원,부산광역시 동구 정공단로 17,,35.13467511,129.053374,부산광역시 동구청,좌천파출소,Y,5.0,,2022-06-01,35.13467511129.053374
8,유치원,한림유치원,부산광역시 동구 홍곡남로 3,,35.124173,129.0395579,부산광역시 동구청,초량지구대,Y,0.0,,2022-06-01,35.124173129.0395579
9,유치원,성남초등병설유치원,부산광역시 동구 범일로53번길 14,,35.13519334,129.0584732,부산광역시 동구청,자성대파출소,Y,3.0,,2022-06-01,35.13519334129.0584732
10,유치원,동일중앙초등병설유치원,부산광역시 동구 구봉로 46,,35.12451542,129.0367718,부산광역시 동구청,초량지구대,Y,5.0,,2022-06-01,35.12451542129.0367718
11,유치원,수성초등병설유치원,부산광역시 동구 망양로 807,,35.13455159,129.0427218,부산광역시 동구청,수성지구대,Y,5.0,,2022-06-01,35.13455159129.0427218
12,유치원,묘음유치원,부산광역시 동구 구봉로 63,,35.12501873,129.0355646,부산광역시 동구청,초량지구대,Y,1.0,,2022-06-01,35.12501873129.0355646
13,어린이집,묘음예능어린이집,부산광역시 동구 구봉로 63,,35.12501873,129.0355625,부산광역시 동구청,초량지구대,Y,1.0,,2022-06-01,35.12501873129.0355625
14,어린이집,수정어린이집,부산광역시 동구 수정공원로129번길 10,,35.136231,129.0430177,부산광역시 동구청,수성지구대,Y,4.0,,2022-06-01,35.136231129.0430177
16,어린이집,수정삼성어린이집,부산광역시 동구 수정중로 33,,35.13134528,129.0449629,부산광역시 동구청,수성지구대,Y,4.0,,2022-06-01,35.13134528129.0449629
0,초등학교,대천초등학교,부산광역시 남구 조각공원로 19,,35.12920185,129.1010318,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.12920185129.1010318
1,초등학교,대남초등학교,부산광역시 남구 황령대로353번길 9-55,,35.14885685,129.0972482,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.14885685129.0972482
2,초등학교,동천초등학교,부산광역시 남구 석포로26번길 22,,35.12161413,129.0831739,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.12161413129.0831739
3,초등학교,동항초등학교,부산광역시 남구 우암로 42,,35.114061,129.0829058,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.114061129.0829058
4,초등학교,석포초등학교,부산광역시 남구 석포로86번길 76,,35.1265655,129.0918337,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.1265655129.0918337
5,초등학교,대연초등학교,부산광역시 남구 진남로18번길 11,,35.13723821,129.0922867,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.13723821129.0922867
6,유치원,문현초등학교 병설유치원,부산광역시 남구 고동골로 86-13,,35.14532445,129.0729385,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.14532445129.0729385
7,초등학교,성동초등학교,부산광역시 남구 전포대로68번길 27,,35.1438328,129.069115,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.1438328129.069115
8,유치원,성동초등학교 병설유치원,부산광역시 남구 전포대로68번길 27,,35.1438328,129.0691046,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.1438328129.0691046
9,초등학교,용당초등학교,부산광역시 남구 신선로 341,,35.11669795,129.0939473,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.11669795129.0939473
10,초등학교,분포초등학교,부산광역시 남구 분포로 41,,35.12891344,129.113993,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.12891344129.113993
11,초등학교,용문초등학교,부산광역시 남구 신선로 542,,35.13067684,129.1081427,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.13067684129.1081427
12,초등학교,용호초등학교,부산광역시 남구 용호로42번길 94,,35.12247969,129.108928,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.12247969129.108928
13,초등학교,운산초등학교,부산광역시 남구 용호로269번길 89,,35.11020526,129.1152259,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.11020526129.1152259
14,초등학교,용산초등학교,부산광역시 남구 동명로176번길 55,,35.11653828,129.1160696,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.11653828129.1160696
15,초등학교,연포초등학교,부산광역시 남구 못골로 17,,35.13729666,129.0840869,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.13729666129.0840869
18,초등학교,백운초등학교,부산광역시 남구 동명로 76,,35.11830794,129.105533,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.11830794129.105533
19,초등학교,신연초등학교,부산광역시 남구 유엔로25번길 66,,35.129293,129.077937,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.129293129.077937
20,초등학교,우암초등학교,부산광역시 남구 우암로 190-19,,35.12534261,129.0763806,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.12534261129.0763806
22,초등학교,성천초등학교,부산광역시 남구 장고개로 64-41,,35.13082781,129.072206,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.13082781129.072206
23,초등학교,오륙도초등학교,부산광역시 남구 오륙도로 57,,35.104279,129.1161857,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.104279129.1161857
24,초등학교,용소초등학교,부산광역시 남구 수영로325번길 114,,35.14284837,129.0995005,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.14284837129.0995005
26,유치원,개미유치원,부산광역시 남구 조각공원로 37,,35.130439,129.101248,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.130439129.101248
27,유치원,계명유치원,부산광역시 남구 동명로145번다길 18,,35.12090972,129.113623,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.12090972129.113623
28,유치원,대천유치원,부산광역시 남구 유엔평화로47번길 125,,35.13088792,129.0990991,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.13088792129.0990991
29,유치원,메트로자연유치원,부산광역시 남구 분포로 111,,35.12689494,129.1096291,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.12689494129.1096291
30,유치원,무지개유치원,부산광역시 남구 못골번영로 72,,35.14172734,129.0890753,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.14172734129.0890753
31,유치원,부산대연유치원,부산광역시 남구 진남로165번길 4,,35.141349,129.0785158,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.141349129.0785158
32,유치원,색동유치원,부산광역시 남구 유엔로120번가길 121,,35.12681463,129.0842804,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.12681463129.0842804
33,유치원,선화유치원,부산광역시 남구 우암로2번길 5,,35.11178877,129.0829105,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.11178877129.0829105
34,유치원,성신유치원,부산광역시 남구 수영로49번길 5,,35.13644323,129.073162,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.13644323129.073162
35,유치원,은하유치원,부산광역시 남구 수영로266번길 54,,35.134365,129.097802,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.134365129.097802
36,유치원,명문글로벌유치원,부산광역시 남구 진남로232번길 51,,35.1463895,129.077963,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.1463895129.077963
37,유치원,LG메트로시티유치원,부산광역시 남구 분포로 113,,35.12726563,129.1090419,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.12726563129.1090419
38,유치원,백합유치원,부산광역시 남구 석포로73번나길 13,,35.12651881,129.087229,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.12651881129.087229
39,유치원,해맑은유치원,부산광역시 남구 동명로118번길 63,,35.1172753,129.1095652,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.1172753129.1095652
40,유치원,솔유치원,부산광역시 남구 용호로231번길 128,,35.114157,129.1160035,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.114157129.1160035
41,특수학교,구화학교,부산광역시 남구 수영로123번길 54,,35.134718,129.0798084,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.134718129.0798084
42,특수학교,부산혜성학교,부산광역시 남구 진남로166번길 10-9,,35.14183059,129.0801433,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.14183059129.0801433
43,특수학교,부산혜남학교,부산광역시 남구 진남로166번길 10-19,,35.141515,129.0822502,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.141515129.0822502
44,어린이집,용당어린이집,부산광역시 남구 신선로329번길 74,,35.113442,129.0930463,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.113442129.0930463
45,어린이집,한누리어린이집,부산광역시 남구 진남로127번길 94,,35.137259,129.078052,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.137259129.078052
46,어린이집,한빛어린이집,부산광역시 남구 장고개로85번가길 16,,35.131532,129.068681,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.131532129.068681
47,어린이집,동천어린이집,부산광역시 남구 우암로84번길 29,,35.117555,129.082115,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.117555129.082115
48,어린이집,한솔어린이집,부산광역시 남구 양지골로 149,,35.115093,129.085801,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.115093129.085801
49,어린이집,샬롬어린이집,부산광역시 남구 양지골로 264,,35.119315,129.0850719,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.119315129.0850719
50,어린이집,양문어린이집,부산광역시 남구 석포로64번길 63,,35.121056,129.087435,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.121056129.087435
51,어린이집,글로벌어린이집,부산광역시 남구 용호로 34,,35.12648437,129.107745,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.12648437129.107745
52,어린이집,해누리어린이집,부산광역시 남구 동명로146번길 3,,35.11909616,129.112858,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.11909616129.112858
53,어린이집,새부산어린이집,부산광역시 남구 황령대로353번길 27,,35.147664,129.096388,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.147664129.096388
54,어린이집,대연어린이집,부산광역시 남구 홍곡로 309,,35.12187374,129.0894499,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.12187374129.0894499
55,어린이집,감만어린이집,부산광역시 남구 양지골로 181,,35.11651323,129.0857069,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.11651323129.0857069
56,어린이집,용호한빛어린이집,부산광역시 남구 용호로197번길 15,,35.114961,129.112064,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.114961129.112064
57,어린이집,성광어린이집,부산광역시 남구 동명로164번길 78,,35.1155457,129.1136662,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.1155457129.1136662
58,학원,링구아어학원,부산광역시 남구 유엔로157번길 4,,35.13038328,129.093491,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.13038328129.093491
59,유치원,대연자연유치원,부산광역시 남구 수영로 345,,35.13988755,129.103525,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.13988755129.103525
60,유치원,키즈포레유치원,부산광역시 남구 유엔평화로47번길 98,,35.13056687,129.097632,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.13056687129.097632
61,유치원,마루유치원,부산광역시 남구 용주로30번길 69,,35.10997691,129.113439,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16,35.10997691129.113439
62,어린이집,한샘어린이집,부산광역시 남구 솔밭로 18번길 60,,35.1283264,129.0739678,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.1283264129.0739678
63,유치원,새부산유치원,부산광역시 남구 황령대로319번나길 14,,35.15034371,129.0908799,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16,35.15034371129.0908799
0,어린이집,태양,부산광역시 연제구 고분로248번길55,부산광역시 연제구 연산동486-29(태양어린이집),35.18200582,129.109424,부산광역시 연제구청,연제경찰서,N,,8,2022-04-06,35.18200582129.109424
1,특수학교,동암학교,부산광역시 연제구 톳고개로50,부산광역시 연제구 연산동10-51,35.18098633,129.1018281,부산광역시 연제구청,연제경찰서,N,,9,2022-04-06,35.18098633129.1018281
2,유치원,과정,부산광역시 연제구 좌수영로291,부산광역시 연제구 연산동149-11(부산제일교회),35.1876157,129.1102404,부산광역시 연제구청,연제경찰서,N,,6,2022-04-06,35.1876157129.1102404
